catalog_number,common_name,scientific_name,photographer,date,year,rating,num_ratings,location,normalized_rating
340740541,Brown-cheeked Rail,Rallus indicus,SHIH-BIN TSAI,2021-04-10,2021,4.56,34,Asia,4.56
115450251,Little Owl,Athene noctua,Adelia Hellweger,2017-10-28,2017,4.56,34,Europe,4.56
165104881,Spiny-cheeked Honeyeater,Acanthagenys rufogularis,Sam Englund,2019-06-21,2019,4.56,27,Australia,4.56
402948991,Snail Kite,Rostrhamus sociabilis,Oswaldo Hernández Sánchez,2022-01-04,2022,4.56,57,South America,4.56
179714541,Fork-tailed Flycatcher,Tyrannus savana,Daniel Pacheco Osorio,2019-09-27,2019,4.56,43,South America,4.56
228016451,Snowy Egret,Egretta thula,Nicolás Bejarano,2020-04-27,2020,4.62,73,South America,4.557567567567568
519860411,Short-eared Owl,Asio flammeus,Roberto Figueiras Nodar,2023-01-03,2023,4.55,20,Europe,4.55
176605931,Pink Cockatoo,Cacatua leadbeateri,Alan Pettigrew,2019-07-22,2019,4.55,29,Australia,4.55
171366201,White-headed Pigeon,Columba leucomela,Peter & Shelly Watts,2018-03-18,2018,4.55,31,Australia,4.55
522362541,Brazilian Teal,Amazonetta brasiliensis,Nazareno Yunes Del Carlo,2023-01-09,2023,4.55,22,South America,4.55
24154161,Baer's Pochard,Aythya baeri,Piyapong Chotipuntu,2016-02-07,2016,4.55,22,Asia,4.55
396892061,European Stonechat,Saxicola rubicola,Jose del Rey Garcia,2021-12-18,2021,4.55,29,Europe,4.55
203265531,Velvet-purple Coronet,Boissonneaua jardini,Ashley Wahlberg (Tubbs),2020-01-03,2020,4.55,29,South America,4.55
122801081,Rameron Pigeon,Columba arquatrix,Callum Evans,2018-11-07,2018,4.55,22,Africa,4.55
218624281,Streak-throated Woodpecker,Picus xanthopygaeus,Ian Lockwood,2019-12-20,2019,4.55,47,Asia,4.55
355900441,Greater Flamingo,Phoenicopterus roseus,Vishnu Vinod,2021-07-21,2021,4.55,40,Asia,4.55
87788591,Northern Giant-Petrel,Macronectes halli,Bert Wessling,2017-10-25,2017,4.55,33,Australia,4.55
155550371,Gray Falcon,Falco hypoleucos,Charlie Scott,2019-04-27,2019,4.55,22,Australia,4.55
93676061,Red Kite,Milvus milvus,Alistair Walsh,2018-04-05,2018,4.55,44,Europe,4.55
134611291,Black-browed Albatross,Thalassarche melanophris,Rodrigo Munzenmayer,2019-01-09,2019,4.55,20,South America,4.55
137487441,Golden Pheasant,Chrysolophus pictus,Greg and Georgie Shaw,2019-01-28,2019,4.55,20,Australia,4.55
90808041,Tasmanian Nativehen,Tribonyx mortierii,Richard and Margaret Alcorn,2018-03-09,2018,4.55,29,Australia,4.55
46569031,Baer's Pochard,Aythya baeri,Krit Adirek,2016-02-06,2016,4.55,22,Asia,4.55
94307241,Tiny Hawk,Microspizias superciliosus,Felipe Pimentel,2018-04-05,2018,4.54,26,South America,4.54
153955661,Richard's Pipit,Anthus richardi,Dave Bakewell,2019-04-26,2019,4.54,24,Asia,4.54
147856421,Brown Shrike,Lanius cristatus,Amee Vyas,2019-03-16,2019,4.54,24,Asia,4.54
93806541,Long-trained Nightjar,Macropsalis forcipata,Olívia  Suzuki,2018-04-07,2018,4.53,34,South America,4.53
349770791,Yellow Bittern,Botaurus sinensis,Mohan Bala,2021-06-23,2021,4.53,40,Asia,4.53
135260111,Green-winged Teal,Anas crecca,Jose M. Canudo Gavín,2019-01-15,2019,4.53,34,Europe,4.53
91859451,Red Collared-Dove,Streptopelia tranquebarica,Liu JYUN-FU,2018-03-29,2018,4.53,30,Asia,4.53
360229081,Andean Pygmy-Owl,Glaucidium jardinii,Nate Swick,2021-08-08,2021,4.53,59,South America,4.53
222820211,Paddyfield Pipit,Anthus rufulus,Tapan Kane,2019-11-15,2019,4.53,40,Asia,4.53
267634001,Noisy Friarbird,Philemon corniculatus,Sandra Henderson,2020-10-03,2020,4.53,34,Australia,4.53
537056301,Eurasian Griffon,Gyps fulvus,Asmus Schröter,2023-02-19,2023,4.53,47,Asia,4.53
176448061,Black-necked Stork,Ephippiorhynchus asiaticus,Robert Lockett,2019-08-26,2019,4.53,30,Australia,4.53
87250111,Alpine Accentor,Prunella collaris,Matthias Tissot,2015-03-05,2015,4.53,40,Europe,4.53
396574761,Little Bittern,Botaurus minutus,Magnus Andersson,2016-10-23,2016,4.53,30,Europe,4.53
282647151,Chestnut-breasted Chlorophonia,Chlorophonia pyrrhophrys,Diana López G,2020-11-22,2020,4.53,43,South America,4.53
207712971,Bar-shouldered Dove,Geopelia humeralis,Mark and Bron Horvath,2020-02-07,2020,4.53,36,Australia,4.53
321127501,Austral Pygmy-Owl,Glaucidium nana,Jorge Lopez Moreno,2021-03-28,2021,4.53,36,South America,4.53
253970041,Mottled Wood-Owl,Strix ocellata,Dhanapal Kondasamy,2020-08-07,2020,4.52,23,Asia,4.52
